Name,Address,pincode,Taluk,Districtname,statename,Latitude,Longitude
TATEZ FOODS ,"Kolenchery - Mazhuvannoor Road, Kadayirippu, Aikaranad North, Kerala 682311, India",682311,Kunnathunad,Ernakulam,KERALA,9.986131800632911,76.47020598227847
TATEZ FOODS,"Kolenchery - Mazhuvannoor Road, Kadayirippu, Aikaranad North, Kerala 682311, India",682311,Kunnathunad,Ernakulam,KERALA,9.986131800632911,76.47020598227847
TIRUPUR CITY STYLE COLLECTION,"Tiruppur, Tamil Nadu, India",688534,Cherthla,Alappuzha,KERALA,9.871729377142858,76.30438504
TIRUPUR STYLE,"Tiruppur, Tamil Nadu, India",688534,Cherthla,Alappuzha,KERALA,9.871729377142858,76.30438504
TIRUPUR KNITWEAR EXPORTS PVT LTD,"Tiruppur, Tamil Nadu, India",688534,Cherthla,Alappuzha,KERALA,9.871729377142858,76.30438504
TRAVANCORE TRADES AND SERVICES,"FGP9+XXM, Thuruthy, Kerala 686535, India",686535,Changanassery,Kottayam,KERALA,9.479609457894735,76.52609346315789
TRI SQUARE GENERAL TRADING,"4XPC+66X, Karipur, Kerala 673638, India",673638,Ernad,Malappuram,KERALA,11.14718034158416,75.96500935445545
UDAYA SAW MILLS AND TIMBER INDUSTRIES,"Mudickal - Vanchinadu Road, Mudickal, Kerala 683547, India",683547,Kunnathunad,Ernakulam,KERALA,10.091076425925923,76.43058615555556
UNIQUE INVENTIONS AND SERVICES,"Dubaipadi, Ponniakurussi, Perintalmanna, Kerala 679322, India",679322,Perinthalmanna,Malappuram,KERALA,10.977929251428572,76.22854857333334
V. PUBLISHERS,"V Publishers, Sreenivasa Iyer Rd, Puthiya Thrikovil Residents Association, Kottayam, Kerala 686001, India",686001,Kottayam,Kottayam,KERALA,9.590939220930233,76.52573586744185
VOILET GARMENTS,"674C+RR8, Emangad Rd, Wandoor, Kerala 679339, India",679339,Nilambur,Malappuram,KERALA,11.187674797560977,76.25314723414634
WAYANAD FOOD INC.,"Wayanad, Kerala, India",686012,Kottayam,Kottayam,KERALA,9.54856711111111,76.52230786666667
WYANAD FOOD INCORPORATED,"Wayanad, Kerala, India",686012,Kottayam,Kottayam,KERALA,9.54856711111111,76.52230786666667
WAYANAD ORGANIC RESEARCH P LTD,"Wayanad, Kerala, India",686012,Kottayam,Kottayam,KERALA,9.54856711111111,76.52230786666667
ZULI EXPORTS,"near GLPS Nottappuram, C Building, 12- 281, Pullisseri Rd, Kannamangalam, Kerala 676304, India",676304,Tirurangadi,Malappuram,KERALA,11.056520428688524,75.98326629672131
